id,tag,population,geometry,centroid,area_id,area_distance,area_time,fastest_id,fastest_distance,fastest_time,area_levels,fastest_levels
1642,15_19_4,757,"MULTIPOLYGON (((-58.43514810428027 -34.60003375238509, -58.43407189758873 -34.59934706985991, -58.43328771942317 -34.60018522536217, -58.43436367428495 -34.60087388655811, -58.43514810428027 -34.60003375238509)))",POINT (-58.43421793129259 -34.60011014001299),3,1.751,355,3,1.751,355,1,1
1643,15_19_5,841,"MULTIPOLYGON (((-58.43533593165706 -34.60149652655543, -58.43485107891054 -34.60118457399687, -58.43605516351636 -34.60078151762195, -58.43615033183652 -34.6006732243705, -58.43514810428027 -34.60003375238509, -58.43436367428495 -34.60087388655811, -58.43372015212807 -34.60156312788282, -58.43347304535507 -34.60164581857078, -58.43380939284107 -34.60185907578936, -58.43450908493885 -34.60230665080106, -58.4352400842694 -34.6015917903391, -58.43533593165706 -34.60149652655543)))",POINT (-58.43478618697997 -34.60117709716827),3,1.4669999999999999,270,3,1.4669999999999999,270,0,0
1644,15_19_6,765,"MULTIPOLYGON (((-58.43622202747243 -34.6007256363166, -58.43605516351636 -34.60078151762195, -58.43485107891054 -34.60118457399687, -58.43533593165706 -34.60149652655543, -58.43647706149968 -34.60223060783404, -58.43728822037249 -34.6014098327638, -58.43622202747243 -34.6007256363166)))",POINT (-58.436171839645 -34.60141002278919),3,1.5830000000000002,308,3,1.5830000000000002,308,1,1
1645,15_19_7,743,"MULTIPOLYGON (((-58.43647706149968 -34.60223060783404, -58.43533593165706 -34.60149652655543, -58.4352400842694 -34.6015917903391, -58.43450908493885 -34.60230665080106, -58.43566878342686 -34.6030484906026, -58.43647706149968 -34.60223060783404)))",POINT (-58.43549663882522 -34.60227149559132),3,1.032,222,3,1.032,222,0,0
1646,15_19_8,599,"MULTIPOLYGON (((-58.43450908493885 -34.60230665080106, -58.4338657440282 -34.60293582007673, -58.43391394275255 -34.60295963517431, -58.43497176715321 -34.60348158999794, -58.43514838270328 -34.60357494338559, -58.43566878342686 -34.6030484906026, -58.43450908493885 -34.60230665080106)))",POINT (-58.43477853024539 -34.602954876092),3,0.955,178,3,0.955,178,0,0
1647,15_19_9,661,"MULTIPOLYGON (((-58.43380939284107 -34.60185907578936, -58.43347304535507 -34.60164581857078, -58.43219849130174 -34.60207242425152, -58.43224062824712 -34.6021337751335, -58.43314182958638 -34.60257859109198, -58.43333411211895 -34.60267342984199, -58.4338657440282 -34.60293582007673, -58.43450908493885 -34.60230665080106, -58.43380939284107 -34.60185907578936)))",POINT (-58.43345088230108 -34.60224997015833),3,1.151,218,3,1.151,218,0,0
1648,15_2_1,756,"MULTIPOLYGON (((-58.48637551316953 -34.58663009414571, -58.48665240000175 -34.5868012442337, -58.48680272593026 -34.58689713401298, -58.48689398304285 -34.58679725275952, -58.48744357216074 -34.58622268267044, -58.48808636729638 -34.58555062194882, -58.48819396703117 -34.58543820057999, -58.48879359392071 -34.58481818943666, -58.48810364961451 -34.5844186707893, -58.48703310347631 -34.5837986522757, -58.48645598524111 -34.58453879624993, -58.48589188062469 -34.58526238496536, -58.48532963893133 -34.58598343533001, -58.48548898893004 -34.58608200123236, -58.48637551316953 -34.58663009414571)))",POINT (-58.48701532799992 -34.58534710506318),7,2.2,377,7,2.2,377,1,1
1649,15_2_10,603,"MULTIPOLYGON (((-58.48644050201652 -34.58728468546836, -58.48669597528756 -34.58701406118678, -58.48680272593026 -34.58689713401298, -58.48665240000175 -34.5868012442337, -58.48637551316953 -34.58663009414571, -58.48548898893004 -34.58608200123236, -58.48532963893133 -34.58598343533001, -58.48498478744592 -34.58638527565548, -58.48458169841162 -34.58683156385508, -58.48450908234727 -34.58691200264355, -58.48416890011741 -34.5872885570578, -58.48393163909891 -34.58755128522976, -58.48385170039462 -34.58763961253375, -58.48350580827162 -34.58802215220206, -58.48341037709749 -34.5881380885961, -58.48423050551222 -34.58875684479425, -58.48471045960417 -34.58911895681175, -58.48507823394362 -34.58872859257224, -58.48543434177689 -34.58835055381348, -58.48556127307043 -34.58821587679627, -58.48611147451793 -34.58763321380263, -58.48644050201652 -34.58728468546836)))",POINT (-58.48507844524011 -34.58753108595573),7,2.079,402,7,2.079,402,1,1
1650,15_2_2,817,"MULTIPOLYGON (((-58.48645598524111 -34.58453879624993, -58.48703310347631 -34.5837986522757, -58.48595967762795 -34.58317693464377, -58.48582435078443 -34.58309850643143, -58.48509542944861 -34.5826748925397, -58.48474685454597 -34.58247234202609, -58.48458009468829 -34.58266223900899, -58.48452603631011 -34.58270908160176, -58.48419810311499 -34.58296950262825, -58.48408087330498 -34.58305924521926, -58.48442434358252 -34.58327567233314, -58.48454101979235 -34.58334847140065, -58.4839611501499 -34.58405895502767, -58.48347482496306 -34.5846547673627, -58.48337948410649 -34.58477619696253, -58.48427415682301 -34.58533000833967, -58.48532963893133 -34.58598343533001, -58.48589188062469 -34.58526238496536, -58.48645598524111 -34.58453879624993)))",POINT (-58.48517236755841 -34.5842318063379),7,1.9340000000000002,337,7,1.9340000000000002,337,1,1
1651,15_2_3,828,"MULTIPOLYGON (((-58.48313413209737 -34.58153504877858, -58.48283908757625 -34.58188095718204, -58.48277021974835 -34.58195730970652, -58.48270365020183 -34.58203098564777, -58.48247236205363 -34.58230230213191, -58.48215969077045 -34.58266905763342, -58.48206925193543 -34.58263069015754, -58.48200325994632 -34.58262936252932, -58.48148971277497 -34.5826108503559, -58.48147971735239 -34.58284353752822, -58.48147206637191 -34.58289952692393, -58.48145616313403 -34.58298840626347, -58.48144204133013 -34.58304742494372, -58.48142179057392 -34.58311510688993, -58.48138570791894 -34.58321067972663, -58.48136264231724 -34.58325702318753, -58.48133804278844 -34.58329808497091, -58.48122090791976 -34.58344789768463, -58.48175999193678 -34.58377951843372, -58.482148680132 -34.58401862184177, -58.48255287051725 -34.58426722891268, -58.48324500744017 -34.5846929768388, -58.48337948410649 -34.58477619696253, -58.48347482496306 -34.5846547673627, -58.4839611501499 -34.58405895502767, -58.48454101979235 -34.58334847140065, -58.48442434358252 -34.58327567233314, -58.48408087330498 -34.58305924521926, -58.48419810311499 -34.58296950262825, -58.48452603631011 -34.58270908160176, -58.48458009468829 -34.58266223900899, -58.48474685454597 -34.58247234202609, -58.48412090580264 -34.58210856524936, -58.48313413209737 -34.58153504877858)))",POINT (-58.48306643120145 -34.58314706933355),7,1.672,334,7,1.672,334,1,1
1652,15_2_4,554,"MULTIPOLYGON (((-58.48044086548071 -34.58118221591764, -58.48023762874374 -34.58165480005452, -58.48039611970461 -34.58178513467816, -58.48057658856136 -34.58195631263313, -58.48069446436206 -34.58208799088818, -58.48077598336305 -34.58222861844728, -58.48084506893646 -34.58236114887235, -58.48088366746007 -34.5824779789289, -58.48090097732603 -34.58258960066531, -58.48090363058162 -34.58265192677986, -58.48090510062382 -34.58275502939649, -58.48088367579921 -34.58290722195081, -58.48085278390013 -34.58298934260253, -58.48077082302945 -34.58317168620362, -58.48122090791976 -34.58344789768463, -58.48133804278844 -34.58329808497091, -58.48136264231724 -34.58325702318753, -58.48138570791894 -34.58321067972663, -58.48142179057392 -34.58311510688993, -58.48144204133013 -34.58304742494372, -58.48145616313403 -34.58298840626347, -58.48147206637191 -34.58289952692393, -58.48147971735239 -34.58284353752822, -58.48148971277497 -34.5826108503559, -58.48200325994632 -34.58262936252932, -58.48206925193543 -34.58263069015754, -58.48215969077045 -34.58266905763342, -58.48247236205363 -34.58230230213191, -58.48270365020183 -34.58203098564777, -58.48277021974835 -34.58195730970652, -58.48283908757625 -34.58188095718204, -58.48313413209737 -34.58153504877858, -58.48301354342917 -34.58146492516204, -58.48214558336155 -34.58095955264348, -58.48112920116287 -34.58036771394383, -58.48104492620043 -34.58046695611382, -58.48077047825237 -34.58079194012014, -58.48044086548071 -34.58118221591764)))",POINT (-58.48153933090997 -34.58175716005566),7,2.023,383,7,2.023,383,1,1
1653,15_2_5,517,"MULTIPOLYGON (((-58.4804836125763 -34.57999349837677, -58.48018342996972 -34.57981980211851, -58.47923264701867 -34.57926941870078, -58.47898807627703 -34.57912493850839, -58.47904047660757 -34.57973854864538, -58.47904423295894 -34.57978890235245, -58.47907368777279 -34.5801910982406, -58.47911868112224 -34.58080294859354, -58.47915470973525 -34.58128937235052, -58.47923969036859 -34.58129816404546, -58.47933642354671 -34.58131667279203, -58.47947377457961 -34.58134327481325, -58.47955790679494 -34.58136685574764, -58.47961742948576 -34.58138339749253, -58.47968350945554 -34.58140367084492, -58.4797489938004 -34.58142584573177, -58.4798020458413 -34.58144541658446, -58.47986029274217 -34.58146850795618, -58.47992288307881 -34.58149540166139, -58.48023762874374 -34.58165480005452, -58.48044086548071 -34.58118221591764, -58.48077047825237 -34.58079194012014, -58.48104492620043 -34.58046695611382, -58.48112920116287 -34.58036771394383, -58.48099371300456 -34.58028878738369, -58.4804836125763 -34.57999349837677)))",POINT (-58.47985850283735 -34.58046818705406),7,1.868,361,7,1.868,361,1,1
1654,15_2_6,709,"MULTIPOLYGON (((-58.48048106949009 -34.58404493359278, -58.48061210702119 -34.58399181366557, -58.4807559948115 -34.58390397196461, -58.48088932245219 -34.58381141316384, -58.4809929342426 -34.58372970418863, -58.48114727794108 -34.58356544887019, -58.48122090791976 -34.58344789768463, -58.48077082302945 -34.58317168620362, -58.48085278390013 -34.58298934260253, -58.48088367579921 -34.58290722195081, -58.48090510062382 -34.58275502939649, -58.48090363058162 -34.58265192677986, -58.48090097732603 -34.58258960066531, -58.48088366746007 -34.5824779789289, -58.48084506893646 -34.58236114887235, -58.48077598336305 -34.58222861844728, -58.48069446436206 -34.58208799088818, -58.48057658856136 -34.58195631263313, -58.48039611970461 -34.58178513467816, -58.48023762874374 -34.58165480005452, -58.47992288307881 -34.58149540166139, -58.47986029274217 -34.58146850795618, -58.4798020458413 -34.58144541658446, -58.4797489938004 -34.58142584573177, -58.47968350945554 -34.58140367084492, -58.47961742948576 -34.58138339749253, -58.47955790679494 -34.58136685574764, -58.47947377457961 -34.58134327481325, -58.47933642354671 -34.58131667279203, -58.47923969036859 -34.58129816404546, -58.47915470973525 -34.58128937235052, -58.4791833224461 -34.58173375306878, -58.47919177828821 -34.58186551793414, -58.47925031774085 -34.58250469130869, -58.47930582037493 -34.58328323692458, -58.47933775648966 -34.58373261721388, -58.47937379150457 -34.58423833723545, -58.47958087732888 -34.58421696986692, -58.47967599173388 -34.58421413965754, -58.47979367079352 -34.58420806664655, -58.47991015708151 -34.58419896539736, -58.48004256417647 -34.58417725562603, -58.48015334200695 -34.5841528726401, -58.48037344677265 -34.58408938766401, -58.48048106949009 -34.58404493359278)))",POINT (-58.48002051301128 -34.58284889597207),7,1.4680000000000002,307,7,1.4680000000000002,307,1,1
1655,15_2_7,666,"MULTIPOLYGON (((-58.48255287051725 -34.58426722891268, -58.482148680132 -34.58401862184177, -58.48175999193678 -34.58377951843372, -58.48122090791976 -34.58344789768463, -58.48114727794108 -34.58356544887019, -58.4809929342426 -34.58372970418863, -58.48088932245219 -34.58381141316384, -58.4807559948115 -34.58390397196461, -58.48061210702119 -34.58399181366557, -58.48048106949009 -34.58404493359278, -58.48037344677265 -34.58408938766401, -58.48015334200695 -34.5841528726401, -58.48004256417647 -34.58417725562603, -58.47991015708151 -34.58419896539736, -58.47979367079352 -34.58420806664655, -58.47967599173388 -34.58421413965754, -58.47958087732888 -34.58421696986692, -58.47937379150457 -34.58423833723545, -58.47938062274737 -34.58433376274105, -58.47942101326387 -34.5849003296572, -58.4794299795929 -34.58502646033496, -58.47943809207382 -34.58514090050912, -58.47969120602323 -34.58533192965761, -58.48069490106101 -34.58608921096919, -58.48117148931598 -34.58561778257953, -58.48163589803988 -34.58515846735337, -58.48216015017012 -34.58463991302803, -58.48255287051725 -34.58426722891268)))",POINT (-58.48083339300857 -34.58471727231186),7,1.3940000000000001,292,7,1.3940000000000001,292,0,0
1656,15_2_8,668,"MULTIPOLYGON (((-58.48450908234727 -34.58691200264355, -58.48458169841162 -34.58683156385508, -58.48498478744592 -34.58638527565548, -58.48532963893133 -34.58598343533001, -58.48427415682301 -34.58533000833967, -58.48337948410649 -34.58477619696253, -58.48324500744017 -34.5846929768388, -58.48255287051725 -34.58426722891268, -58.48216015017012 -34.58463991302803, -58.48163589803988 -34.58515846735337, -58.4820814210797 -34.58553313098847, -58.48248521439673 -34.58587272789774, -58.48328659330203 -34.58654663679284, -58.48416890011741 -34.5872885570578, -58.48450908234727 -34.58691200264355)))",POINT (-58.48349075454967 -34.58572864889971),7,1.726,319,7,1.726,319,1,1
1657,15_2_9,581,"MULTIPOLYGON (((-58.48252876751606 -34.58747292650153, -58.48341037709749 -34.5881380885961, -58.48350580827162 -34.58802215220206, -58.48385170039462 -34.58763961253375, -58.48393163909891 -34.58755128522976, -58.48416890011741 -34.5872885570578, -58.48328659330203 -34.58654663679284, -58.48248521439673 -34.58587272789774, -58.4820814210797 -34.58553313098847, -58.48163589803988 -34.58515846735337, -58.48117148931598 -34.58561778257953, -58.48069490106101 -34.58608921096919, -58.48169060839057 -34.58684049901468, -58.48252876751606 -34.58747292650153)))",POINT (-58.48244325830387 -34.58664413652428),7,1.7009999999999998,295,7,1.7009999999999998,295,0,0
1658,15_20_1,858,"MULTIPOLYGON (((-58.44069281272979 -34.5981126213205, -58.43935347088035 -34.5972558604024, -58.4384865585656 -34.59818079767663, -58.43976383670012 -34.59897459616191, -58.44069281272979 -34.5981126213205)))",POINT (-58.43957677879841 -34.59812548157539),3,1.807,403,3,1.807,403,1,1
1659,15_20_10,804,"MULTIPOLYGON (((-58.43424900354537 -34.59547583459689, -58.43317124504511 -34.59478879114393, -58.43228869919427 -34.59572931537951, -58.43162262330706 -34.59643917521246, -58.43270098542087 -34.59712926059404, -58.43336603584974 -34.59641890173088, -58.43444287944166 -34.59710812625708, -58.43532677981844 -34.59616279803702, -58.43424900354537 -34.59547583459689)))",POINT (-58.43344834807193 -34.59607959658991),3,2.255,484,3,2.255,484,1,1
1660,15_20_11,728,"MULTIPOLYGON (((-58.43404192915333 -34.59386086371946, -58.43296334219551 -34.59317212785227, -58.43209503685309 -34.59410272444269, -58.43121725520055 -34.5950434535045, -58.4305540708767 -34.59575429428367, -58.43067744271777 -34.59583432983961, -58.43162262330706 -34.59643917521246, -58.43228869919427 -34.59572931537951, -58.43317124504511 -34.59478879114393, -58.43404192915333 -34.59386086371946)))",POINT (-58.43229698111168 -34.59480507931815),3,2.303,487,3,2.303,487,1,1
1661,15_20_12,738,"MULTIPOLYGON (((-58.43121944056065 -34.59353973310635, -58.43028224945248 -34.59416338549912, -58.43005949563342 -34.59430234566, -58.42934880814257 -34.59474541030369, -58.42916907024149 -34.59485529492871, -58.4305540708767 -34.59575429428367, -58.43121725520055 -34.5950434535045, -58.43209503685309 -34.59410272444269, -58.43296334219551 -34.59317212785227, -58.43257305271015 -34.59292293779269, -58.43235866852901 -34.59278168192209, -58.43121944056065 -34.59353973310635)))",POINT (-58.43108387108538 -34.59429810342322),3,2.29,468,3,2.29,468,1,1
1662,15_20_2,805,"MULTIPOLYGON (((-58.43759875430865 -34.59912804915378, -58.43693354819344 -34.5998376560632, -58.43760028617545 -34.60026429024112, -58.43810532684846 -34.60058313766689, -58.43876490760915 -34.59987436845491, -58.43894524851717 -34.59973411662622, -58.43976383670012 -34.59897459616191, -58.4384865585656 -34.59818079767663, -58.43759875430865 -34.59912804915378)))",POINT (-58.43832609120732 -34.59937720345795),3,1.484,349,3,1.484,349,1,1
1663,15_20_3,791,"MULTIPOLYGON (((-58.43659483180901 -34.59848556025624, -58.43637681690102 -34.59871770546768, -58.43593047375637 -34.59919579578003, -58.43693354819344 -34.5998376560632, -58.43759875430865 -34.59912804915378, -58.4384865585656 -34.59818079767663, -58.43748289568923 -34.59753972454334, -58.43659483180901 -34.59848556025624)))",POINT (-58.43720806060306 -34.59868842623369),3,1.6119999999999999,374,3,1.6119999999999999,374,1,1
1664,15_20_4,635,"MULTIPOLYGON (((-58.43935347088035 -34.5972558604024, -58.43835134542699 -34.59661479460991, -58.43748289568923 -34.59753972454334, -58.4384865585656 -34.59818079767663, -58.43935347088035 -34.5972558604024)))",POINT (-58.43841844294021 -34.59739783328566),3,1.6880000000000002,445,3,1.6880000000000002,445,1,1
1665,15_20_5,595,"MULTIPOLYGON (((-58.43835134542699 -34.59661479460991, -58.43727370948063 -34.59592539307124, -58.43712786081988 -34.59608100246223, -58.43640636155152 -34.59685214673324, -58.43748289568923 -34.59753972454334, -58.43835134542699 -34.59661479460991)))",POINT (-58.43737860070355 -34.59673281766477),3,2.352,507,3,2.352,507,1,1
